status,info
1,237
1,54
1,156
1,164
1,79
1,83
1,151
1,142
1,80
1,147
1,97
1,109
1,187
1,129
1,75
1,82
1,116
1,77
1,94
1,80
1,105
1,201
1,163
1,119
1,129
1,103
1,92
1,87
1,65
1,70
1,127
1,235
1,193
1,121
1,170
1,103
1,80
1,158
1,75
1,61
1,144
1,89
1,115
1,71
1,96
1,117
1,179
1,90
1,87
1,171
1,177
1,70
1,131
1,90
1,151
1,218
1,113
1,134
1,106
1,111
1,90
1,81
1,96
1,104
1,81
1,93
1,86
1,100
1,85
1,104
1,126
1,155
1,140
1,118
1,136
1,80
1,84
1,113
1,115
1,100
1,79
1,91
1,124
1,59
1,105
1,132
1,99
1,87
1,136
1,65
1,73
1,123
1,82
1,100
1,139
1,151
1,80
1,97
1,113
1,67
1,103
1,104
1,124
1,129
1,88
1,176
1,101
1,180
1,89
1,71
1,94
1,95
1,123
1,118
1,123
1,68
1,165
1,89
1,98
1,88
1,91
1,76
1,68
1,94
1,96
1,107
1,137
1,103
1,88
1,109
1,92
1,85
1,115
1,92
1,137
1,148
1,80
1,46
1,95
1,82
1,85
1,126
1,141
1,93
1,87
1,105
1,80
1,156
1,73
1,145
1,161
1,92
1,282
1,76
1,141
1,109
1,91
1,184
1,192
1,91
1,146
1,118
1,150
1,115
1,104
1,106
1,144
1,134
1,122
1,168
1,192
1,86
1,122
1,113
1,94
1,173
1,104
1,131
1,100
1,108
1,204
1,117
1,120
1,94
1,82
1,92
1,74
1,84
1,112
1,111
1,92
1,94
1,85
1,71
1,84
1,110
1,101
1,89
1,175
1,73
1,81
1,82
1,90
1,91
1,127
1,89
1,113
1,96
1,109
1,89
1,123
1,83
1,129
1,83
1,99
1,155
1,119
1,90
1,135
1,108
1,108
1,137
1,97
1,99
1,93
1,116
1,163
1,79
1,185
1,158
1,98
1,124
1,79
1,187
1,119
1,55
1,63
1,88
1,92
1,174
1,67
1,129
1,91
1,109
1,76
1,111
1,129
1,126
1,82
1,115
1,57
1,80
1,96
1,119
1,128
1,88
1,77
1,171
1,163
1,75
1,117
1,103
1,97
1,93
1,319
1,88
1,70
1,97
1,102
1,121
1,211
1,92
1,129
1,134
1,95
1,149
1,118
1,74
1,67
1,136
1,160
1,115
1,79
1,109
1,112
1,73
1,122
1,113
1,77
1,101
1,157
1,117
1,68
1,96
1,97
1,104
1,104
1,268
1,76
1,100
1,131
1,137
1,127
1,106
1,80
1,103
1,113
1,80
1,76
1,85
1,80
1,189
1,71
1,75
1,99
1,74
1,141
1,92
1,121
1,78
1,100
1,154
1,115
1,128
1,59
1,118
1,102
1,78
1,152
1,82
1,131
1,119
1,184
1,134
1,141
1,88
1,86
1,91
1,94
1,89
1,77
1,91
1,59
1,213
1,130
1,129
1,164
1,85
1,108
1,91
1,73
1,89
1,92
1,51
1,98
1,152
1,95
1,81
1,113
1,128
1,102
1,178
1,74
1,231
1,131
1,144
1,151
1,101
1,118
1,113
1,103
1,103
1,105
1,101
1,93
1,142
1,90
1,193
1,131
1,137
1,91
1,126
1,118
1,136
1,140
1,187
1,96
1,121
1,67
1,66
1,97
1,158
1,88
1,107
1,82
1,131
1,82
1,112
1,84
1,110
1,68
1,97
1,123
1,121
1,72
1,81
1,75
1,97
1,197
1,105
1,132
1,126
1,86
1,102
1,82
1,83
1,81
1,85
1,80
1,100
1,86
1,148
1,95
1,76
1,110
1,68
1,85
1,82
1,70
1,87
1,102
1,128
1,113
1,138
1,88
1,123
1,95
1,125
1,85
1,58
1,153
1,102
1,116
1,87
1,163
1,74
1,133
1,101
1,163
1,94
1,68
1,215
1,83
1,79
1,66
1,114
1,188
1,151
1,110
1,162
1,104
1,93
1,90
1,99
1,114
1,107
1,142
1,94
1,63
1,163
1,125
1,113
1,92
1,129
1,111
1,114
1,182
1,68
1,90
1,168
1,94
1,97
1,136
1,90
1,68
1,60
1,121
1,126
1,98
1,70
1,73
1,84
1,182
1,109
1,98
1,86
1,148
1,79
1,71
1,104
1,91
1,134
1,105
1,111
1,87
1,74
1,146
1,125
1,103
1,127
1,149
1,107
1,142
1,124
1,82
1,84
1,118
1,115
1,137
1,136
1,101
1,80
1,93
1,88
1,112
1,73
1,133
1,95
1,93
1,124
1,64
1,115
1,61
1,99
1,97
1,79
1,126
1,69
1,66
1,61
1,108
1,111
1,69
1,92
1,78
1,106
1,185
1,89
1,130
1,97
1,107
1,135
1,109
1,94
1,117
1,86
1,78
1,121
1,119
1,74
1,110
1,73
1,94
1,123
1,133
1,137
1,86
1,108
1,103
1,110
1,111
1,84
1,131
1,93
1,106
1,92
1,89
1,99
1,118
1,92
1,127
1,84
1,116
1,93
1,124
1,108
1,91
1,111
1,134
1,157
1,123
1,81
1,66
1,64
1,123
1,117
1,75
1,150
1,207
1,70
1,145
1,102
1,66
1,85
1,110
1,140
1,77
1,112
1,98
1,172
1,63
1,105
1,96
1,149
1,138
1,95
1,103
1,107
1,123
1,132
1,120
1,116
1,122
1,103
1,84
1,96
1,140
1,90
1,113
1,115
1,110
1,103
1,115
1,125
1,100
1,82
1,141
1,74
1,80
1,156
1,64
1,62
1,63
1,143
1,179
1,66
1,76
1,67
1,154
1,124
1,72
1,89
1,68
1,89
1,54
1,91
1,76
1,66
1,126
1,108
1,155
1,154
1,78
1,161
1,109
1,96
1,74
1,64
1,88
1,92
1,114
1,126
1,83
1,127
1,158
1,117
1,123
1,111
1,106
1,77
1,117
1,120
1,120
1,161
1,71
1,88
1,101
1,54
1,109
1,87
1,125
1,133
1,171
1,93
1,88
1,75
1,103
1,88
1,70
1,108
1,103
1,111
1,110
1,110
1,183
1,52
1,111
1,130
1,104
1,140
1,76
1,97
1,87
1,85
1,80
1,306
1,73
1,79
1,78
1,96
1,95
1,148
1,114
1,83
1,86
1,116
1,116
1,117
1,92
1,134
1,83
1,88
1,67
1,90
1,156
1,87
1,250
1,77
1,86
1,145
1,151
1,136
1,83
1,75
1,133
1,150
1,121
1,103
1,74
1,112
1,96
1,138
1,78
1,105
1,98
1,69
1,80
1,102
1,153
1,115
1,147
1,75
1,86
1,75
1,124
1,131
1,52
1,65
1,99
1,93
1,114
1,111
1,194
1,116
1,83
1,186
1,79
1,167
1,58
1,132
1,89
1,120
1,79
1,86
1,107
1,74
1,115
1,126
1,174
1,125
1,159
1,140
1,87
1,125
1,141
1,93
1,86
1,104
1,204
1,126
1,138
1,73
1,174
1,126
1,86
1,69
1,90
1,64
1,112
1,87
1,76
1,86
1,217
1,95
1,197
1,70
1,78
1,114
1,140
1,88
1,85
1,189
1,114
1,88
1,94
1,91
1,69
1,113
1,227
1,167
1,98
1,73
1,70
1,102
1,93
1,93
1,80
1,147
1,156
1,138
1,104
1,145
1,66
1,97
1,100
1,186
1,129
1,107
1,130
1,71
1,163
1,110
1,144
1,94
1,73
1,145
1,122
1,99
1,268
1,90
1,89
1,167
1,97
1,96
1,106
1,103
1,75
1,120
1,103
1,75
1,83
1,98
1,81
1,97
1,84
1,90
1,102
1,52
1,113
1,158
1,78
1,115
1,70
1,89
1,207
1,62
1,225
1,134
1,79
1,167
1,111
1,120
1,71
1,83
1,103
1,130
1,206
1,92
1,94
1,143
1,97
1,83
1,119
1,100
1,102
1,156
1,173
1,107
1,134
1,115
1,93
1,96
1,115
1,203
1,107
1,92
1,103
1,76
1,148
1,125
1,101
1,94
1,84
1,101
1,109
1,83
1,83
1,76
1,105
1,107
1,134
1,97
1,158
1,93
1,108
1,138
1,143
1,106
1,100
1,114
1,148
1,125
1,103
1,71
1,83
1,64
1,109
1,88
1,134
1,147
1,104
1,122
1,110
1,95
1,101
1,87
1,69
1,112
1,136
1,70
1,258
1,159
1,90
1,70
1,71
1,117
1,91
1,88
1,94
1,143
1,97
1,110
1,97
1,79
1,77
1,117
1,97
1,104
1,91
1,98
1,90
1,90
1,116
1,119
1,124
1,126
1,230
1,76
1,107
1,158
1,160
1,167
1,72
1,116
1,75
1,83
1,78
1,180
1,81
1,124
1,75
1,89
1,78
1,111
1,90
1,99
1,94
1,96
1,100
1,101
1,82
1,62
1,84
1,99
1,185
1,102
1,129
1,137
1,130
1,131
1,104
1,133
1,59
1,96
1,88
1,207
1,75
1,94
1,152
1,90
1,84
1,108
1,105
1,159
1,82
1,163
1,111
1,100
1,67
1,137
1,126
1,104
1,103
1,66
1,239
1,108
1,129
1,124
1,105
1,104
1,75
1,79
1,113
1,72
1,128
1,91
1,102
1,149
1,147
1,180
1,137
1,101
1,121
1,83
1,81
1,143
1,114
1,143
1,163
1,91
1,97
1,87
1,135
1,98
1,145
1,130
1,82
1,101
1,89
1,119
1,76
1,127
1,115
1,160
1,106
1,116
1,129
1,131
1,184
1,92
1,138
1,117
1,66
1,91
1,81
1,72
1,100
1,99
1,108
1,100
1,204
1,118
1,127
1,85
1,107
1,124
1,104
1,71
1,248
1,93
1,155
1,64
1,90
1,157
1,117
1,65
1,67
1,118
1,262
1,133
1,100
1,68
1,122
1,64
1,103
1,125
1,115
1,131
1,83
1,115
1,108
1,158
1,123
1,75
1,185
1,173
1,181
1,54
1,127
1,189
1,100
1,126
1,81
1,147
1,73
1,158
1,69
1,95
1,173
1,126
1,94
1,86
1,99
1,175
1,128
1,67
1,122
1,152
1,99
1,132
1,61
1,107
1,100
1,117
1,78
1,130
1,97
1,160
1,59
1,162
1,87
1,88
1,109
1,103
1,152
1,120
1,88
1,112
1,136
1,110
1,100
1,120
1,59
1,84
1,53
1,85
1,102
1,99
1,98
1,72
1,64
1,176
1,72
1,94
1,194
1,168
1,118
1,110
1,99
1,98
1,107
1,129
1,121
1,171
1,89
1,107
1,137
1,90
1,106
1,60
1,214
1,137
1,152
1,137
1,115
1,75
1,117
1,174
1,100
1,178
1,116
1,84
1,173
1,83
1,121
1,95
1,95
1,132
1,127
1,94
1,87
1,92
1,97
1,117
1,105
1,114
1,188
1,94
1,113
1,152
1,108
1,181
1,159
1,158
1,111
1,130
1,79
1,150
1,101
1,54
1,93
1,78
1,174
1,102
1,74
1,86
1,142
1,71
1,215
1,142
1,76
1,124
1,153
1,63
1,167
1,143
1,70
1,89
1,98
1,93
1,194
1,126
1,112
1,214
1,69
1,94
1,53
1,118
1,122
1,136
1,91
1,138
1,121
1,92
1,112
1,124
1,90
1,106
1,122
1,99
1,119
1,158
1,107
1,107
1,165
1,103
1,51
1,82
1,114
1,111
1,126
1,66
1,103
1,96
1,138
1,113
1,77
1,209
1,126
1,141
1,123
1,136
1,78
1,105
1,137
1,134
1,94
1,160
1,122
1,101
1,148
1,60
1,107
1,171
1,89
1,82
1,147
1,88
1,103
1,124
1,139
1,116
1,113
1,65
1,80
1,128
1,87
1,75
1,87
1,121
1,80
1,95
1,135
1,138
1,72
1,134
1,122
1,165
1,117
1,130
1,112
1,105
1,160
1,97
1,99
1,153
1,161
1,102
1,77
1,78
1,109
1,96
1,120
1,95
1,110
1,95
1,76
1,79
1,134
1,71
1,90
1,83
1,120
1,145
1,105
1,114
1,101
1,142
1,143
1,97
1,136
1,75
1,177
1,106
1,115
1,120
1,92
1,138
1,83
1,94
1,126
1,104
1,87
1,126
1,129
1,149
1,74
1,70
1,84
1,80
1,290
1,101
1,86
1,83
1,105
1,150
1,87
1,67
1,144
1,123
1,85
1,131
1,142
1,132
1,94
1,125
1,151
1,125
1,68
1,104
1,92
1,103
1,67
1,86
1,122
1,86
1,144
1,105
1,119
1,82
1,206
1,102
1,164
1,125
1,70
1,106
1,132
1,111
1,67
1,146
1,128
1,145
1,73
1,105
1,122
1,73
1,97
1,169
1,92
1,153
1,81
1,110
1,108
1,77
1,65
1,115
1,96
1,103
1,58
1,84
1,133
1,95
1,104
1,75
1,85
1,86
1,99
1,208
1,136
1,88
1,192
1,84
1,153
1,124
1,65
1,92
1,106
1,89
1,149
1,139
1,98
1,125
1,118
1,87
1,93
1,102
1,86
1,91
1,86
1,117
1,116
1,95
1,66
1,92
1,82
1,110
1,58
1,87
1,99
1,236
1,96
1,90
1,75
1,93
1,100
1,96
1,82
1,88
1,85
1,80
1,101
1,122
1,86
1,66
1,155
1,87
1,54
1,77
1,120
1,85
1,111
1,93
1,109
1,102
1,224
1,82
1,86
1,129
1,111
1,159
1,204
1,109
1,176
1,106
1,115
1,152
1,105
1,64
1,91
1,54
1,97
1,118
1,85
1,272
1,82
1,83
1,120
1,98
1,84
1,65
1,184
1,86
1,87
1,100
1,154
1,73
1,113
1,84
1,90
1,133
1,95
1,80
1,88
1,76
1,96
1,87
1,60
1,90
1,72
1,107
1,111
1,62
1,66
1,120
1,80
1,160
1,142
1,102
1,132
1,158
1,134
1,77
1,92
1,75
1,124
1,72
1,71
1,102
1,154
1,127
1,110
1,88
1,98
1,105
1,89
1,113
1,109
1,94
1,85
1,114
1,217
1,95
1,77
1,108
1,99
1,118
1,80
1,96
1,119
1,105
1,208
1,211
1,135
1,72
1,92
1,122
1,65
1,130
1,122
1,69
1,72
1,114
1,85
1,201
1,233
1,123
1,96
1,171
1,81
1,162
1,118
1,74
1,210
1,84
1,75
1,73
1,130
1,76
1,130
1,163
1,104
1,179
1,103
1,109
1,101
1,95
1,108
1,122
1,110
1,92
1,78
1,138
1,122
1,153
1,146
1,235
1,119
1,80
1,153
1,98
1,83
1,71
1,162
1,90
1,84
1,144
1,83
1,100
1,166
1,107
1,147
1,88
1,158
1,145
1,119
1,67
1,161
1,97
1,85
1,104
1,144
1,104
1,86
1,80
1,77
1,104
1,96
1,126
1,105
1,101
1,78
1,125
1,110
1,154
1,86
1,92
1,112
1,140
1,102
1,137
1,84
1,145
1,101
1,167
1,85
1,119
1,87
1,71
1,130
1,104
1,101
1,138
1,121
1,136
1,116
1,90
1,147
1,80
1,109
1,116
1,85
1,105
1,100
1,69
1,132
1,101
1,77
1,89
1,85
1,112
1,122
1,124
1,132
1,134
1,64
1,175
1,93
1,110
1,80
1,121
1,80
1,193
1,134
1,102
1,142
1,152
1,114
1,111
1,143
1,117
1,96
1,212
1,124
1,106
1,116
1,136
1,87
1,78
1,88
1,100
1,138
1,234
1,61
1,91
1,128
1,99
1,92
1,85
1,143
1,162
1,114
1,93
1,101
1,79
1,93
1,92
1,119
1,61
1,88
1,91
1,128
1,222
1,78
1,90
1,117
1,130
1,135
1,178
1,81
1,105
1,86
1,128
1,127
1,58
1,79
1,110
1,120
1,171
1,143
1,94
1,104
1,106
1,72
1,109
1,122
1,90
1,101
1,117
1,146
1,86
1,110
1,56
1,85
1,76
1,132
1,51
1,126
1,86
1,80
1,170
1,104
1,170
1,148
1,54
1,228
1,106
1,159
1,191
1,125
1,98
1,79
1,90
1,104
1,118
1,127
1,101
1,84
1,82
1,100
1,94
1,68
1,123
1,217
1,97
1,81
1,82
1,104
1,101
1,72
1,72
1,157
1,204
1,95
1,106
1,85
1,66
1,186
1,113
1,75
1,101
1,82
1,91
1,115
1,60
1,108
1,98
1,124
1,172
1,156
1,151
1,106
1,164
1,94
1,204
1,102
1,94
1,87
1,90
1,113
1,77
1,99
1,70
1,151
1,94
1,79
1,205
1,80
1,89
1,110
1,117
1,141
1,97
1,174
1,89
1,84
1,87
1,101
1,92
1,117
1,113
1,84
1,150
1,98
1,85
1,113
1,78
1,102
1,86
1,167
1,112
1,134
1,78
1,60
1,88
1,107
1,120
1,73
1,120
1,156
1,67
1,116
1,90
1,180
1,120
1,133
1,92
1,78
1,112
1,114
1,100
1,82
1,123
1,123
1,129
1,144
1,73
1,102
1,62
1,85
1,122
1,97
1,107
1,111
1,100
1,134
1,85
1,74
1,69
1,92
1,77
1,104
1,191
1,155
1,130
1,94
1,94
1,113
1,93
1,91
1,112
1,84
1,94
1,70
1,169
1,160
1,86
1,132
1,111
1,67
1,126
1,137
1,107
1,97
1,268
1,81
1,135
1,132
1,99
1,93
1,76
1,124
1,97
1,108
1,77
1,125
1,113
1,123
1,76
1,140
1,135
1,91
1,94
1,95
1,118
1,81
1,206
1,109
1,70
1,112
1,144
1,104
1,182
1,250
1,89
1,90
1,69
1,88
1,78
1,102
1,63
1,119
1,142
1,119
1,172
1,165
1,130
1,78
1,90
1,92
1,99
1,83
1,151
1,99
1,94
1,77
1,93
1,187
1,119
1,109
1,84
1,105
1,110
1,80
1,82
1,114
1,166
1,174
1,83
1,105
1,175
1,56
1,98
1,87
1,97
1,115
1,176
1,105
1,164
1,150
1,107
1,169
1,170
1,155
1,79
1,109
1,71
1,110
1,100
1,146
1,83
1,101
1,140
1,118
1,95
1,124
1,90
1,74
1,72
1,111
1,76
1,83
1,71
1,122
1,101
1,85
1,99
1,132
1,136
1,154
1,146
1,99
1,93
1,132
1,147
1,90
1,92
1,113
1,138
1,136
1,83
1,96
1,101
1,117
1,69
1,115
1,132
1,104
1,121
1,141
1,118
1,122
1,134
1,136
1,121
1,358
1,94
1,136
1,115
1,171
1,174
1,62
1,82
1,101
1,86
1,116
1,117
1,88
1,99
1,132
1,144
1,87
1,94
1,86
1,92
1,187
1,61
1,101
1,71
1,86
1,95
1,123
1,144
1,131
1,115
1,74
1,200
1,68
1,78
1,66
1,109
1,105
1,114
1,160
1,91
1,123
1,91
1,98
1,206
1,68
1,79
1,81
1,144
1,108
1,107
1,99
1,162
1,123
1,107
1,99
1,170
1,128
1,90
1,98
1,142
1,97
1,183
1,98
1,114
1,105
1,95
1,116
1,64
1,91
1,165
1,165
1,84
1,94
1,119
1,119
1,154
1,80
1,74
1,81
1,99
1,119
1,86
1,108
1,102
1,120
1,79
1,70
1,127
1,82
1,91
1,129
1,114
1,122
1,61
1,114
1,93
1,82
1,77
1,131
1,101
1,77
1,112
1,67
1,63
1,71
1,88
1,91
1,112
1,120
1,193
1,110
1,109
1,107
1,119
1,154
1,151
1,113
1,72
1,98
1,130
1,81
1,144
1,102
1,164
1,135
1,85
1,127
1,181
1,132
1,80
1,122
1,84
1,128
1,119
1,66
1,103
1,118
1,66
1,76
1,88
1,87
1,138
1,152
1,97
1,76
1,103
1,70
1,102
1,105
1,62
1,130
1,120
1,91
1,109
1,115
1,117
1,98
1,105
1,133
1,127
1,79
1,105
1,117
1,122
1,158
1,99
1,76
1,135
1,123
1,57
1,136
1,131
1,104
1,144
1,90
1,133
1,91
1,92
1,99
1,139
1,102
1,91
1,66
1,79
1,89
1,105
1,112
1,159
1,69
1,107
1,101
1,77
1,81
1,125
1,113
1,91
1,154
1,77
1,65
1,83
1,118
1,120
1,134
1,143
1,90
1,69
1,117
1,70
1,136
1,136
1,126
1,75
1,141
1,98
1,68
1,84
1,110
1,189
1,87
1,125
1,143
1,61
1,84
1,105
1,185
1,158
1,121
1,97
1,88
1,118
1,92
1,71
1,71
1,74
1,191
1,110
1,122
1,71
1,102
1,148
1,101
1,195
1,90
1,66
1,102
1,90
1,153
1,76
1,84
1,64
1,105
1,87
1,85
1,76
1,96
1,84
1,143
1,119
1,74
1,99
1,83
1,151
1,120
1,85
1,123
1,89
1,62
1,142
1,135
1,228
1,67
1,131
1,84
1,133
1,78
1,122
1,149
1,101
1,84
1,102
1,126
1,88
1,129
1,66
1,177
1,100
1,198
1,71
1,183
1,74
1,92
1,110
1,99
1,134
1,75
1,147
1,131
1,67
1,132
1,135
1,107
1,85
1,100
1,115
1,122
1,112
1,85
1,141
1,162
1,149
1,86
1,147
1,72
1,153
1,111
1,97
1,85
1,102
1,141
1,67
1,110
1,116
1,85
1,72
1,200
1,111
1,88
1,98
1,133
1,114
1,76
1,127
1,85
1,80
1,89
1,86
1,98
1,158
1,104
1,62
1,102
1,112
1,128
1,147
1,91
1,67
1,165
1,225
1,82
1,94
1,145
1,112
1,92
1,101
1,127
1,139
1,96
1,100
1,89
1,90
1,82
1,117
1,66
1,108
1,129
1,73
1,113
1,106
1,137
1,123
1,128
1,102
1,97
1,84
1,76
1,134
1,136
1,129
1,153
1,83
1,113
1,106
1,182
1,66
1,84
1,106
1,75
1,86
1,83
1,61
1,137
1,108
1,87
1,175
1,140
1,298
1,86
1,154
1,78
1,124
1,134
1,116
1,116
1,116
1,113
1,116
1,82
1,91
1,86
1,55
1,82
1,267
1,153
1,98
1,77
1,75
1,101
1,107
1,82
1,66
1,81
1,113
1,67
1,155
1,64
1,113
1,139
1,116
1,117
1,117
1,157
1,141
1,93
1,107
1,124
1,121
1,79
1,77
1,113
1,96
1,148
1,99
1,123
1,113
1,75
1,140
1,144
1,148
1,90
1,106
1,167
1,132
1,137
1,113
1,96
1,132
1,78
1,159
1,137
1,135
1,174
1,71
1,141
1,136
1,137
1,166
1,134
1,113
1,85
1,173
1,72
1,114
1,112
1,95
1,158
1,185
1,128
1,117
1,150
1,120
1,133
1,88
1,129
1,109
1,92
1,121
1,110
1,103
1,106
1,80
1,91
1,72
1,93
1,133
1,146
1,86
1,90
1,136
1,90
1,118
1,142
1,66
1,66
1,123
1,86
1,107
1,99
1,108
1,91
1,155
1,163
1,76
1,85
1,146
1,148
1,89
1,92
1,106
1,86
1,94
1,92
1,103
1,87
1,61
1,136
1,100
1,86
1,92
1,148
1,107
1,85
1,79
1,96
1,61
1,112
1,86
1,71
1,109
1,101
1,114
1,91
1,72
1,60
1,58
1,116
1,183
1,70
1,103
1,153
1,105
1,117
1,78
1,88
1,123
1,125
1,98
1,98
1,146
1,93
1,109
1,82
1,162
1,97
1,101
1,86
1,53
1,148
1,164
